,Unnamed: 0,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_seed,0_dataset,1_task,2_val_acc,2_val_loss,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,0_eval_type,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max,Quality Score,Base Model
36,36,09d0d5b4-e219-43b5-8b66-86ed771f08cf,0,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/6fc9b793-9128-4cf7-a3c5-921d97c1be45/111/T111_0.1_5stage,0,CVRTDataModule,113,,,,,resnet50,64,0.0001,0.1,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,0.15790631,1.0,14681562.0,27911360.0,0.03999999999999998,6fc9b793-9128-4cf7-a3c5-921d97c1be45
37,37,09d0d5b4-e219-43b5-8b66-86ed771f08cf,0,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/6fc9b793-9128-4cf7-a3c5-921d97c1be45/111/T111_0.1_5stage,0,CVRTDataModule,114,,,,,resnet50,64,0.0001,0.1,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.2986021,0.82,14681562.0,27911360.0,0.03999999999999998,6fc9b793-9128-4cf7-a3c5-921d97c1be45
0,0,3050c008-fa12-416a-984e-b2b227646fcb,1,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,110,1.0,0.6724766492843628,43.0,True,resnet50,64,0.01,0.05,['stage_4'],,,,,,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
1,1,3050c008-fa12-416a-984e-b2b227646fcb,0,110,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,109,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,0.9758875,0.856,19069274.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
2,2,3050c008-fa12-416a-984e-b2b227646fcb,0,110,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,110,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,1.564224,0.23,19069274.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
3,3,3050c008-fa12-416a-984e-b2b227646fcb,0,110,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,111,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,1.0677124,0.596,19069274.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
4,4,3050c008-fa12-416a-984e-b2b227646fcb,0,110,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,112,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,0.98711234,0.874,19069274.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
5,5,3050c008-fa12-416a-984e-b2b227646fcb,0,110,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,113,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,0.79623866,0.96,19069274.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
6,6,3050c008-fa12-416a-984e-b2b227646fcb,0,110,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,114,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,1.1484084,0.724,19069274.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
7,7,3050c008-fa12-416a-984e-b2b227646fcb,0,110,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,109,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,0.97859657,0.858,19069274.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
8,8,3050c008-fa12-416a-984e-b2b227646fcb,0,110,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,110,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,1.5607796,0.23,19069274.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
9,9,3050c008-fa12-416a-984e-b2b227646fcb,0,110,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,111,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,1.0681219,0.6,19069274.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
10,10,3050c008-fa12-416a-984e-b2b227646fcb,0,110,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,112,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,0.98905677,0.874,19069274.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
11,11,3050c008-fa12-416a-984e-b2b227646fcb,0,110,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,113,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,0.799905,0.962,19069274.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
12,12,3050c008-fa12-416a-984e-b2b227646fcb,0,110,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,114,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,1.1508747,0.72,19069274.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
13,13,3050c008-fa12-416a-984e-b2b227646fcb,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,109,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,0.88452417,0.792,329382.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
14,14,3050c008-fa12-416a-984e-b2b227646fcb,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,110,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,0.6691827,1.0,329382.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
15,15,3050c008-fa12-416a-984e-b2b227646fcb,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,111,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,1.7496219,0.194,329382.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
16,16,3050c008-fa12-416a-984e-b2b227646fcb,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,112,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,0.8301427,1.0,329382.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
17,17,3050c008-fa12-416a-984e-b2b227646fcb,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,113,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,1.3859321,0.344,329382.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
18,18,3050c008-fa12-416a-984e-b2b227646fcb,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/110/T110_0.05_1stage,0,CVRTDataModule,114,,,,,resnet50,64,0.01,0.05,['stage_4'],validate,0.46171245,1.0,329382.0,19398656.0,0.236,a902233d-74ca-46f9-8df2-6875169fa05c
0,0,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,1,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,111,0.9559999704360962,1.0819003582000732,34.0,True,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",,,,,,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
1,1,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,109,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.3623958,0.738,24022082.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
2,2,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,110,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.3617158,0.638,24022082.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
3,3,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,111,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.3888736,0.248,24022082.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
4,4,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,112,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.3588047,0.808,24022082.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
5,5,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,113,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.3803084,0.47,24022082.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
6,6,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,114,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.3483156,0.916,24022082.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
7,7,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,109,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.3623401,0.756,24022082.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
8,8,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,110,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.3613696,0.666,24022082.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
9,9,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,111,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.3887861,0.25,24022082.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
10,10,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,112,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.358602,0.832,24022082.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
11,11,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,113,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.380522,0.478,24022082.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
12,12,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,114,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.3483162,0.926,24022082.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
13,13,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,109,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.2228303,0.788,2454461.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
14,14,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,110,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.5966412,0.21,2454461.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
15,15,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,111,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.0573559,0.956,2454461.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
16,16,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,112,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.0694156,0.934,2454461.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
17,17,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,113,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.0678056,0.996,2454461.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
18,18,4e08cb16-9a7b-4464-8894-00d8af5bcdd2,0,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/Mask_Parameters/a902233d-74ca-46f9-8df2-6875169fa05c/111/T111_0.05_2stage,0,CVRTDataModule,114,,,,,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",validate,1.3852468,0.436,2454461.0,26476544.0,0.44600000000000006,a902233d-74ca-46f9-8df2-6875169fa05c
